Code zone,Zone,Code Produit,Produit,Code Élément,Élément,Unité,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
"125","Liechtenstein","1107","Anes","5111","Réserves","Tête",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","79.000000","*","78.000000","*","82.000000","*","91.000000","*","90.000000","*","97.000000","*","105.000000","*","107.000000","*","113.000000","*","117.000000","*","125.000000","*","140.000000","*","135.000000","*","135.000000","*","137.000000","*","143.000000","","141.000000","*","162.000000","","163.000000","*","188.000000","","152.000000","","170.000000","*","165.000000","*","156.000000","","156.000000","F","165.000000","Im","165.000000",""
"125","Liechtenstein","866","Bovins","5111","Réserves","Tête","6198.000000","","6000.000000","F","5900.000000","F","5763.000000","","5800.000000","F","6000.000000","F","6144.000000","","6000.000000","F","5800.000000","F","5600.000000","F","5400.000000","F","5228.000000","","5300.000000","F","5400.000000","F","5600.000000","F","5700.000000","F","5897.000000","","5890.000000","","6131.000000","","6246.000000","","5958.000000","","5865.000000","","6052.000000","","6260.000000","","6373.000000","","6262.000000","","6487.000000","","6029.000000","","6175.000000","","6328.000000","","6204.000000","","6013.000000","","5675.000000","","5844.000000","","5862.000000","","5905.000000","","5736.000000","","5489.000000","","5093.000000","","5054.000000","","5009.000000","","5211.000000","","5314.000000","","5473.000000","","5564.000000","","5826.000000","","6029.000000","","6047.000000","","6078.000000","","5993.000000","","6154.000000","","6287.000000","","6010.000000","","6212.000000","","6031.000000","","6232.000000",""
"125","Liechtenstein","1016","Caprins","5111","Réserves","Tête","231.000000","","200.000000","F","180.000000","F","150.000000","F","130.000000","F","110.000000","F","103.000000","","100.000000","F","80.000000","F","70.000000","F","60.000000","F","64.000000","","65.000000","F","68.000000","F","70.000000","F","70.000000","F","73.000000","","76.000000","","80.000000","","123.000000","","152.000000","","135.000000","","144.000000","","123.000000","","113.000000","","129.000000","","80.000000","","91.000000","","176.000000","","171.000000","","213.000000","","277.000000","","181.000000","","136.000000","","145.000000","","275.000000","","269.000000","","287.000000","","313.000000","","239.000000","","210.000000","","205.000000","","241.000000","","286.000000","","324.000000","","358.000000","","319.000000","","425.000000","","452.000000","","416.000000","","476.000000","","388.000000","","269.000000","","283.000000","","285.000000","","323.000000",""
"125","Liechtenstein","1096","Chevaux","5111","Réserves","Tête",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","155.000000","*","153.000000","*","162.000000","*","179.000000","*","177.000000","*","192.000000","*","207.000000","*","211.000000","*","222.000000","*","230.000000","*","246.000000","*","276.000000","*","265.000000","*","265.000000","*","269.000000","*","265.000000","","277.000000","*","277.000000","","321.000000","*","312.000000","","335.000000","","340.000000","*","325.000000","*","300.000000","","300.000000","F","288.000000","Im","266.000000",""
"125","Liechtenstein","1110","Mulets","5111","Réserves","Tête",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","5.000000","*","5.000000","*","5.000000","*","6.000000","*","5.000000","*","6.000000","*","6.000000","*","7.000000","*","7.000000","*","7.000000","*","8.000000","*","8.000000","*","8.000000","*","8.000000","*","8.000000","*","1.000000","","9.000000","*","2.000000","","10.000000","*","1.000000","","2.000000","","13.000000","*","16.000000","*","10.000000","","10.000000","F","8.000000","Im","7.000000",""
"125","Liechtenstein","976","Ovins","5111","Réserves","Tête","1030.000000","","1040.000000","F","1050.000000","F","1070.000000","F","1090.000000","F","1100.000000","F","1116.000000","","1200.000000","F","1300.000000","F","1450.000000","F","1600.000000","F","1764.000000","","1850.000000","F","1900.000000","F","1950.000000","F","2000.000000","F","2021.000000","","1899.000000","","1857.000000","","1946.000000","","1872.000000","","1740.000000","","2218.000000","","2265.000000","","2545.000000","","2450.000000","","2337.000000","","2328.000000","","2470.000000","","2781.000000","","2689.000000","","2878.000000","","2641.000000","","2627.000000","","2632.000000","","3352.000000","","3234.000000","","3608.000000","","3264.000000","","3319.000000","","3319.000000","","3201.000000","","3070.000000","","3149.000000","","3603.000000","","3661.000000","","3683.000000","","3850.000000","","3963.000000","","3656.000000","","3631.000000","","3800.000000","","3522.000000","","3581.000000","","3892.000000","","4050.000000",""
"125","Liechtenstein","1034","Porcins","5111","Réserves","Tête","5150.000000","","5000.000000","F","4800.000000","F","4748.000000","","4600.000000","F","4500.000000","F","4315.000000","","4200.000000","F","4100.000000","F","4000.000000","F","3900.000000","F","3806.000000","","3700.000000","F","3700.000000","F","3600.000000","F","3500.000000","F","3544.000000","","2757.000000","","2648.000000","","3145.000000","","3650.000000","","3207.000000","","3048.000000","","3575.000000","","2701.000000","","3305.000000","","2606.000000","","3119.000000","","2698.000000","","3251.000000","","3543.000000","","2902.000000","","3236.000000","","2787.000000","","2429.000000","","2392.000000","","2128.000000","","2056.000000","","2122.000000","","2013.000000","","2248.000000","","2101.000000","","1979.000000","","990.000000","","1703.000000","","1723.000000","","1735.000000","","1758.000000","","1811.000000","","1690.000000","","1789.000000","","1739.000000","","1655.000000","","1712.000000","","1747.000000","","1789.000000",""
"125","Liechtenstein","1057","Poulets","5112","Réserves","1000 têtes",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","10.000000","","10.000000","","11.000000","","10.000000","","12.000000","","12.000000","","12.000000","","12.000000","","13.000000","","12.000000","","12.000000","","13.000000","","13.000000","","12.000000","","13.000000",""
"125","Liechtenstein","1181","Ruches","5114","Réserves","No","1064.000000","","1080.000000","F","1100.000000","F","1144.000000","","1100.000000","F","1000.000000","F","983.000000","","950.000000","F","920.000000","F","870.000000","F","850.000000","F","846.000000","","900.000000","F","950.000000","F","1000.000000","F","1100.000000","F","1156.000000","","1147.000000","","1172.000000","","1201.000000","","1164.000000","","1123.000000","","1212.000000","","1246.000000","","1320.000000","","1257.000000","","1195.000000","","1239.000000","","1149.000000","","1058.000000","","518.000000","","807.000000","","952.000000","","974.000000","","1022.000000","","1120.000000","","1000.000000","","849.000000","","915.000000","","953.000000","","953.000000","","943.000000","","937.000000","","1096.000000","","1033.000000","","854.000000","","1079.000000","","1082.000000","","1068.000000","","1173.000000","","953.000000","","847.000000","","977.000000","","975.000000","","783.000000","","1034.000000",""
"125","Liechtenstein","1746","Bovins et buffles","5111","Réserves","Tête","6198.000000","A","6000.000000","A","5900.000000","A","5763.000000","A","5800.000000","A","6000.000000","A","6144.000000","A","6000.000000","A","5800.000000","A","5600.000000","A","5400.000000","A","5228.000000","A","5300.000000","A","5400.000000","A","5600.000000","A","5700.000000","A","5897.000000","A","5890.000000","A","6131.000000","A","6246.000000","A","5958.000000","A","5865.000000","A","6052.000000","A","6260.000000","A","6373.000000","A","6262.000000","A","6487.000000","A","6029.000000","A","6175.000000","A","6328.000000","A","6204.000000","A","6013.000000","A","5675.000000","A","5844.000000","A","5862.000000","A","5905.000000","A","5736.000000","A","5489.000000","A","5093.000000","A","5054.000000","A","5009.000000","A","5211.000000","A","5314.000000","A","5473.000000","A","5564.000000","A","5826.000000","A","6029.000000","A","6047.000000","A","6078.000000","A","5993.000000","A","6154.000000","A","6287.000000","A","6010.000000","A","6212.000000","A","6031.000000","A","6232.000000","A"
"125","Liechtenstein","1749","Ovins et caprins","5111","Réserves","Tête","1261.000000","A","1240.000000","A","1230.000000","A","1220.000000","A","1220.000000","A","1210.000000","A","1219.000000","A","1300.000000","A","1380.000000","A","1520.000000","A","1660.000000","A","1828.000000","A","1915.000000","A","1968.000000","A","2020.000000","A","2070.000000","A","2094.000000","A","1975.000000","A","1937.000000","A","2069.000000","A","2024.000000","A","1875.000000","A","2362.000000","A","2388.000000","A","2658.000000","A","2579.000000","A","2417.000000","A","2419.000000","A","2646.000000","A","2952.000000","A","2902.000000","A","3155.000000","A","2822.000000","A","2763.000000","A","2777.000000","A","3627.000000","A","3503.000000","A","3895.000000","A","3577.000000","A","3558.000000","A","3529.000000","A","3406.000000","A","3311.000000","A","3435.000000","A","3927.000000","A","4019.000000","A","4002.000000","A","4275.000000","A","4415.000000","A","4072.000000","A","4107.000000","A","4188.000000","A","3791.000000","A","3864.000000","A","4177.000000","A","4373.000000","A"
"125","Liechtenstein","2029","Volaille","5112","Réserves","1000 têtes",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","10.000000","A","10.000000","A","11.000000","A","10.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","13.000000","A","12.000000","A","12.000000","A","13.000000","A","13.000000","A","12.000000","A","13.000000","A"
"126","Lituanie","866","Bovins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2196600.000000","","1701000.000000","","1384300.000000","","1152400.000000","","1065100.000000","","1054100.000000","","1016300.000000","","922800.000000","","897800.000000","","748300.000000","","751700.000000","","779100.000000","","812100.000000","","792000.000000","","800300.000000","","838800.000000","","787900.000000","","770900.000000","","759400.000000","","748000.000000","","752400.000000","","729200.000000","","713500.000000","","736612.000000","","722602.000000",""
"126","Lituanie","1068","Canards","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.000000","*","70.000000","*","80.000000","*","71.000000","*","70.000000","*","47.000000","","62.000000","*","53.000000","","56.000000","","48.000000","","51.000000","","47.000000","","47.000000","","45.000000","","41.000000","","36.000000","","34.000000","","34.000000","","32.000000","","33.000000","","29.000000","","43.000000","","36.000000","","19.000000","","16.000000",""
"126","Lituanie","1016","Caprins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6300.000000","","10400.000000","Im","10400.000000","","12400.000000","","14600.000000","","16900.000000","","18500.000000","","23700.000000","","24700.000000","","23000.000000","","23700.000000","","21966.000000","","27205.000000","","26904.000000","","21984.000000","","20800.000000","","19700.000000","","16600.000000","","14700.000000","","16000.000000","","15000.000000","","13598.000000","","13832.000000","","12991.000000","","13526.000000",""
"126","Lituanie","1096","Chevaux","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82600.000000","","79700.000000","","81300.000000","","78200.000000","","77600.000000","","81400.000000","","78500.000000","","74300.000000","","74900.000000","","68400.000000","","64500.000000","","60656.000000","","63587.000000","","63628.000000","","62605.000000","","60900.000000","","55900.000000","","54400.000000","","49000.000000","","44700.000000","","36400.000000","","29646.000000","","22178.000000","","18193.000000","","17321.000000",""
"126","Lituanie","1079","Dindes","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.000000","*","59.000000","*","68.000000","*","60.000000","*","58.000000","*","32.000000","","43.000000","","37.000000","","43.000000","","32.000000","","43.000000","","46.000000","","98.000000","","93.000000","","103.000000","","117.000000","","104.000000","","194.000000","","213.000000","","206.000000","","208.000000","","206.000000","","86.000000","","86.000000","","183.000000",""
"126","Lituanie","1140","Leporides","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.000000","","84.000000","","93.000000","","88.000000","","84.000000","","94.000000","","119.000000","","103.000000","","85.000000","","82.000000","","74.000000","","75.000000","","98.000000","","97.000000","","100.000000","","103.000000","","102.000000","","104.000000","","108.000000","","104.000000","","98.000000","","99.000000","","103.000000","","121.000000","","125.000000",""
"126","Lituanie","1072","Oies et pintades","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.000000","*","70.000000","*","80.000000","*","68.000000","*","66.000000","*","57.000000","","68.000000","","65.000000","","65.000000","","48.000000","","53.000000","","59.000000","","52.000000","","52.000000","","48.000000","","44.000000","","37.000000","","33.000000","","30.000000","","24.000000","","18.000000","","17.000000","","11.000000","","10.000000","","9.000000",""
"126","Lituanie","976","Ovins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58100.000000","","51700.000000","","45000.000000","","40000.000000","","32300.000000","","28200.000000","","24000.000000","","15800.000000","","13800.000000","","11500.000000","","12300.000000","","13581.000000","","16867.000000","","22149.000000","","29208.000000","","36600.000000","","43300.000000","","47500.000000","","52500.000000","","58500.000000","","60400.000000","","82752.000000","","99637.000000","","123909.000000","","147073.000000",""
"126","Lituanie","1034","Porcins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2179800.000000","","1359800.000000","","1196200.000000","","1259800.000000","","1270000.000000","","1127600.000000","","1200100.000000","","1159000.000000","","936100.000000","","867600.000000","","1010800.000000","","1061023.000000","","1057358.000000","","1073348.000000","","1114647.000000","","1127100.000000","","923200.000000","","897100.000000","","928200.000000","","929400.000000","","790300.000000","","807500.000000","","754600.000000","","714157.000000","","687822.000000",""
